"","time","status","condition","subject","acceleration"
"630",34,"S","VAN","subject 5",-2.05088
"631",35,"S","VAN","subject 5",-0.654096
"632",36,"NS","VAN","subject 5",-0.287357
"633",37,"NS","VAN","subject 5",13.355723
"634",38,"NS","VAN","subject 5",6.0312
"635",39,"NS","VAN","subject 5",0
"636",40,"NS","VAN","subject 5",0.000199999999999534
"637",41,"S","VAN","subject 5",-0.000199999999999534
"638",42,"S","VAN","subject 5",0
"639",43,"S","VAN","subject 5",0
"640",44,"S","VAN","subject 5",0
"641",45,"S","VAN","subject 5",-3.6028
"642",46,"NS","VAN","subject 5",-1.8014
"643",47,"NS","VAN","subject 5",0
"644",48,"NS","VAN","subject 5",-7.36171
"645",49,"NS","VAN","subject 5",-3.42211
"646",50,"NS","VAN","subject 5",-0.19552
"647",51,"S","VAN","subject 5",1.8016
"648",52,"S","VAN","subject 5",1.11674
"649",53,"S","VAN","subject 5",-1.3218
"650",54,"S","VAN","subject 5",-3.0726
"651",55,"S","VAN","subject 5",-1.551211
"652",56,"NS","VAN","subject 5",-0.340489
"653",57,"NS","VAN","subject 5",0.024296
"654",58,"NS","VAN","subject 5",1.970574
"655",59,"NS","VAN","subject 5",1.6399
"656",60,"NS","VAN","subject 5",-0.79172
"657",61,"S","VAN","subject 5",-2.09161
"658",62,"S","VAN","subject 5",1.36478
"659",63,"S","VAN","subject 5",4.81301
"660",64,"S","VAN","subject 5",-1.39418
"661",65,"S","VAN","subject 5",-3.02253
"662",66,"NS","VAN","subject 5",-1.833456
"663",67,"NS","VAN","subject 5",-0.563932
"664",68,"NS","VAN","subject 5",-0.000912999999999997
"665",69,"NS","VAN","subject 5",-0.145722
"666",70,"NS","VAN","subject 5",-0.11459
"667",71,"S","VAN","subject 5",-0.0453764
"668",72,"S","VAN","subject 5",-0.0201228
"669",73,"S","VAN","subject 5",2.2921722
"670",74,"S","VAN","subject 5",1.46493
"671",75,"S","VAN","subject 5",1.62137
"672",76,"NS","VAN","subject 5",-3.65069
"673",77,"NS","VAN","subject 5",3.23566
"674",78,"NS","VAN","subject 5",-0.847090000000001
"675",79,"NS","VAN","subject 5",0
"676",80,"NS","VAN","subject 5",4.0000000000262e-05
"677",81,"S","VAN","subject 5",-4.0000000000262e-05
"678",82,"S","VAN","subject 5",-2.813
"679",83,"S","VAN","subject 5",-0.95388
"680",84,"S","VAN","subject 5",5.76928
"681",85,"S","VAN","subject 5",3.92964
"682",86,"NS","VAN","subject 5",-4.75067
"683",87,"NS","VAN","subject 5",-0.0418000000000003
"684",88,"NS","VAN","subject 5",-0.23727
"685",89,"NS","VAN","subject 5",0.17348
"686",90,"NS","VAN","subject 5",-2.39456
"687",91,"S","VAN","subject 5",-1.10957
"688",92,"S","VAN","subject 5",1.53442
"689",93,"S","VAN","subject 5",-2.12165
"690",94,"S","VAN","subject 5",-0.739531
"691",95,"S","VAN","subject 5",0.119598
"692",96,"NS","VAN","subject 5",-0.217987
"693",97,"NS","VAN","subject 5",-0.103899
"694",98,"NS","VAN","subject 5",-0.1435036
"695",99,"NS","VAN","subject 5",0.8184546
"696",100,"NS","VAN","subject 5",-0.482321
"697",101,"S","VAN","subject 5",-0.085519
"698",102,"S","VAN","subject 5",-0.211222
"699",103,"S","VAN","subject 5",0.078924
"700",104,"S","VAN","subject 5",-0.080146
"701",105,"S","VAN","subject 5",0.37404
"702",106,"NS","VAN","subject 5",-0.168825
"703",107,"NS","VAN","subject 5",-0.088881
"704",108,"NS","VAN","subject 5",0.371084
"705",109,"NS","VAN","subject 5",0.014162
"706",110,"NS","VAN","subject 5",0.071851
"707",111,"S","VAN","subject 5",-0.256335
"708",112,"S","VAN","subject 5",-0.147894
"709",113,"S","VAN","subject 5",2.1195
"710",114,"S","VAN","subject 5",7.74907
"711",115,"S","VAN","subject 5",-2.85302
"712",116,"NS","VAN","subject 5",0
"713",117,"NS","VAN","subject 5",0
"714",118,"NS","VAN","subject 5",0
"715",119,"NS","VAN","subject 5",0
"716",120,"NS","VAN","subject 5",7.00000000000145e-05
"717",121,"S","VAN","subject 5",-7.00000000000145e-05
"718",122,"S","VAN","subject 5",0
"719",123,"S","VAN","subject 5",0
"720",124,"S","VAN","subject 5",0
"721",125,"S","VAN","subject 5",0
"722",126,"NS","VAN","subject 5",0
"723",127,"NS","VAN","subject 5",0
"724",128,"NS","VAN","subject 5",0
"725",129,"NS","VAN","subject 5",0
"726",130,"NS","VAN","subject 5",7.00000000000145e-05
"727",131,"S","VAN","subject 5",-7.00000000000145e-05
"728",132,"S","VAN","subject 5",0
"729",133,"S","VAN","subject 5",0
"730",134,"S","VAN","subject 5",0
"731",135,"S","VAN","subject 5",-2.75967
"732",136,"NS","VAN","subject 5",0
"733",137,"NS","VAN","subject 5",2.82266
"734",138,"NS","VAN","subject 5",-5.00426
"735",139,"NS","VAN","subject 5",-2.06685
"736",140,"NS","VAN","subject 5",0.325063
"737",141,"S","VAN","subject 5",-0.489833
"738",142,"S","VAN","subject 5",0.9142
"739",143,"S","VAN","subject 5",0.77154
"740",144,"S","VAN","subject 5",-0.000909999999999966
"741",145,"S","VAN","subject 5",1.32182
"742",146,"NS","VAN","subject 5",-1.95014
"743",147,"NS","VAN","subject 5",-0.396353
"744",148,"NS","VAN","subject 5",1.608483
"745",149,"NS","VAN","subject 5",1.01006
"746",1,"S","VAN","subject 6",-1.65223
"747",2,"S","VAN","subject 6",1.64219
"748",3,"S","VAN","subject 6",8.7872
"749",4,"S","VAN","subject 6",-0.690199999999999
"750",5,"S","VAN","subject 6",-5.42327
"751",6,"NS","VAN","subject 6",0.83844
"752",7,"NS","VAN","subject 6",2.5143
"753",8,"NS","VAN","subject 6",-1.45588
"754",9,"NS","VAN","subject 6",-4.01283
"755",10,"NS","VAN","subject 6",2.43075
"756",11,"S","VAN","subject 6",7.68109
"757",12,"S","VAN","subject 6",10.0332
"758",13,"S","VAN","subject 6",13.3554
"759",14,"S","VAN","subject 6",16.6854
"760",15,"S","VAN","subject 6",-9.1098
"761",16,"NS","VAN","subject 6",-17.6671
"762",17,"NS","VAN","subject 6",-12.1918
"763",18,"NS","VAN","subject 6",-5.44645
"764",19,"NS","VAN","subject 6",-3.01179
"765",20,"NS","VAN","subject 6",NA
"766",21,"S","VAN","subject 6",NA
"767",22,"S","VAN","subject 6",NA
"768",23,"S","VAN","subject 6",NA
"769",24,"S","VAN","subject 6",NA
"770",25,"S","VAN","subject 6",NA
"771",26,"NS","VAN","subject 6",NA
"772",27,"NS","VAN","subject 6",NA
"773",28,"NS","VAN","subject 6",NA
"774",29,"NS","VAN","subject 6",NA
"775",30,"NS","VAN","subject 6",NA
"776",31,"S","VAN","subject 6",NA
"777",32,"S","VAN","subject 6",NA
"778",33,"S","VAN","subject 6",NA
"779",34,"S","VAN","subject 6",NA
"780",35,"S","VAN","subject 6",NA
"781",36,"NS","VAN","subject 6",NA
"782",37,"NS","VAN","subject 6",NA
"783",38,"NS","VAN","subject 6",NA
"784",39,"NS","VAN","subject 6",NA
"785",40,"NS","VAN","subject 6",NA
"786",41,"S","VAN","subject 6",NA
"787",42,"S","VAN","subject 6",NA
"788",43,"S","VAN","subject 6",NA
"789",44,"S","VAN","subject 6",NA
"790",45,"S","VAN","subject 6",NA
"791",46,"NS","VAN","subject 6",NA
"792",47,"NS","VAN","subject 6",NA
"793",48,"NS","VAN","subject 6",NA
"794",49,"NS","VAN","subject 6",NA
"795",50,"NS","VAN","subject 6",NA
"796",51,"S","VAN","subject 6",NA
"797",52,"S","VAN","subject 6",NA
"798",53,"S","VAN","subject 6",NA
"799",54,"S","VAN","subject 6",NA
"800",55,"S","VAN","subject 6",NA
"801",56,"NS","VAN","subject 6",NA
"802",57,"NS","VAN","subject 6",NA
"803",58,"NS","VAN","subject 6",NA
"804",59,"NS","VAN","subject 6",NA
"805",60,"NS","VAN","subject 6",NA
"806",61,"S","VAN","subject 6",NA
"807",62,"S","VAN","subject 6",NA
"808",63,"S","VAN","subject 6",NA
"809",64,"S","VAN","subject 6",NA
"810",65,"S","VAN","subject 6",NA
"811",66,"NS","VAN","subject 6",NA
"812",67,"NS","VAN","subject 6",NA
"813",68,"NS","VAN","subject 6",NA
"814",69,"NS","VAN","subject 6",NA
"815",70,"NS","VAN","subject 6",NA
"816",71,"S","VAN","subject 6",NA
"817",72,"S","VAN","subject 6",NA
"818",73,"S","VAN","subject 6",NA
"819",74,"S","VAN","subject 6",NA
"820",75,"S","VAN","subject 6",NA
"821",76,"NS","VAN","subject 6",NA
"822",77,"NS","VAN","subject 6",NA
"823",78,"NS","VAN","subject 6",NA
"824",79,"NS","VAN","subject 6",NA
"825",80,"NS","VAN","subject 6",NA
"826",81,"S","VAN","subject 6",NA
"827",82,"S","VAN","subject 6",NA
"828",83,"S","VAN","subject 6",NA
"829",84,"S","VAN","subject 6",NA
"830",85,"S","VAN","subject 6",NA
"831",86,"NS","VAN","subject 6",NA
"832",87,"NS","VAN","subject 6",NA
"833",88,"NS","VAN","subject 6",NA
"834",89,"NS","VAN","subject 6",NA
"835",90,"NS","VAN","subject 6",NA
"836",91,"S","VAN","subject 6",NA
"837",92,"S","VAN","subject 6",NA
"838",93,"S","VAN","subject 6",NA
"839",94,"S","VAN","subject 6",NA
"840",95,"S","VAN","subject 6",NA
"841",96,"NS","VAN","subject 6",NA
"842",97,"NS","VAN","subject 6",NA
"843",98,"NS","VAN","subject 6",NA
"844",99,"NS","VAN","subject 6",NA
"845",100,"NS","VAN","subject 6",NA
"846",101,"S","VAN","subject 6",NA
"847",102,"S","VAN","subject 6",NA
"848",103,"S","VAN","subject 6",NA
"849",104,"S","VAN","subject 6",NA
"850",105,"S","VAN","subject 6",NA
"851",106,"NS","VAN","subject 6",NA
"852",107,"NS","VAN","subject 6",NA
"853",108,"NS","VAN","subject 6",NA
"854",109,"NS","VAN","subject 6",NA
"855",110,"NS","VAN","subject 6",NA
"856",111,"S","VAN","subject 6",NA
"857",112,"S","VAN","subject 6",NA
"858",113,"S","VAN","subject 6",NA
"859",114,"S","VAN","subject 6",NA
"860",115,"S","VAN","subject 6",NA
"861",116,"NS","VAN","subject 6",NA
"862",117,"NS","VAN","subject 6",NA
"863",118,"NS","VAN","subject 6",NA
"864",119,"NS","VAN","subject 6",NA
"865",120,"NS","VAN","subject 6",NA
"866",121,"S","VAN","subject 6",NA
"867",122,"S","VAN","subject 6",NA
"868",123,"S","VAN","subject 6",NA
"869",124,"S","VAN","subject 6",NA
"870",125,"S","VAN","subject 6",NA
"871",126,"NS","VAN","subject 6",NA
"872",127,"NS","VAN","subject 6",NA
"873",128,"NS","VAN","subject 6",NA
"874",129,"NS","VAN","subject 6",NA
"875",130,"NS","VAN","subject 6",NA
"876",131,"S","VAN","subject 6",NA
"877",132,"S","VAN","subject 6",NA
"878",133,"S","VAN","subject 6",NA
"879",134,"S","VAN","subject 6",NA
"880",135,"S","VAN","subject 6",NA
"881",136,"NS","VAN","subject 6",NA
"882",137,"NS","VAN","subject 6",NA
"883",138,"NS","VAN","subject 6",NA
"884",139,"NS","VAN","subject 6",NA
"885",140,"NS","VAN","subject 6",NA
"886",141,"S","VAN","subject 6",NA
"887",142,"S","VAN","subject 6",NA
"888",143,"S","VAN","subject 6",NA
"889",144,"S","VAN","subject 6",NA
"890",145,"S","VAN","subject 6",NA
"891",146,"NS","VAN","subject 6",NA
"892",147,"NS","VAN","subject 6",NA
"893",148,"NS","VAN","subject 6",NA
"894",149,"NS","VAN","subject 6",NA
"895",1,"S","VAN","subject 7",0.18399
"896",2,"S","VAN","subject 7",-1.58629
"897",3,"S","VAN","subject 7",-0.465344
"898",4,"S","VAN","subject 7",-0.058289
"899",5,"S","VAN","subject 7",0.240796
"900",6,"NS","VAN","subject 7",1.210137
"901",7,"NS","VAN","subject 7",0.30592
"902",8,"NS","VAN","subject 7",-1.075413
"903",9,"NS","VAN","subject 7",-0.15421
"904",10,"NS","VAN","subject 7",0.201497
"905",11,"S","VAN","subject 7",-0.301198
"906",12,"S","VAN","subject 7",0.206357
"907",13,"S","VAN","subject 7",0.063441
"908",14,"S","VAN","subject 7",-0.295888
"909",15,"S","VAN","subject 7",-0.330597
"910",16,"NS","VAN","subject 7",-0.034448
"911",17,"NS","VAN","subject 7",0.02151
"912",18,"NS","VAN","subject 7",-0.0561799
"913",19,"NS","VAN","subject 7",-0.0479391
"914",20,"NS","VAN","subject 7",0.0044012
"915",21,"S","VAN","subject 7",0.0693898
"916",22,"S","VAN","subject 7",0.055086
"917",23,"S","VAN","subject 7",-0.1083174
"918",24,"S","VAN","subject 7",-0.0106633
"919",25,"S","VAN","subject 7",-0.0286284
"920",26,"NS","VAN","subject 7",0.1325241
"921",27,"NS","VAN","subject 7",-0.052455
"922",28,"NS","VAN","subject 7",0.250701
"923",29,"NS","VAN","subject 7",2.34735
"924",30,"NS","VAN","subject 7",-0.53783
"925",31,"S","VAN","subject 7",-1.736579
"926",32,"S","VAN","subject 7",0.417225
"927",33,"S","VAN","subject 7",1.308494
"928",34,"S","VAN","subject 7",0.0287799999999998
"929",35,"S","VAN","subject 7",-1.12892
"930",36,"NS","VAN","subject 7",0.29688
"931",37,"NS","VAN","subject 7",0.41309
"932",38,"NS","VAN","subject 7",-0.38012
"933",39,"NS","VAN","subject 7",-0.616484
"934",40,"NS","VAN","subject 7",1.887284
"935",41,"S","VAN","subject 7",0.25819
"936",42,"S","VAN","subject 7",-0.78094
"937",43,"S","VAN","subject 7",-1.04762
"938",44,"S","VAN","subject 7",1.25458
"939",45,"S","VAN","subject 7",-0.33177
"940",46,"NS","VAN","subject 7",-1.333629
"941",47,"NS","VAN","subject 7",0.107456
"942",48,"NS","VAN","subject 7",1.317793
"943",49,"NS","VAN","subject 7",2.23575
"944",50,"NS","VAN","subject 7",-1.22928
"945",51,"S","VAN","subject 7",-0.19979
"946",52,"S","VAN","subject 7",-1.16716
"947",53,"S","VAN","subject 7",-1.120918
"948",54,"S","VAN","subject 7",-0.091319
"949",55,"S","VAN","subject 7",-0.183974
"950",56,"NS","VAN","subject 7",-0.152405
"951",57,"NS","VAN","subject 7",0.347616
"952",58,"NS","VAN","subject 7",-0.106566
"953",59,"NS","VAN","subject 7",0.345318
"954",60,"NS","VAN","subject 7",-0.216047
"955",61,"S","VAN","subject 7",-0.17697
"956",62,"S","VAN","subject 7",0.191474
"957",63,"S","VAN","subject 7",1.714211
"958",64,"S","VAN","subject 7",1.49834
"959",65,"S","VAN","subject 7",-2.0587
"960",66,"NS","VAN","subject 7",-0.857396
"961",67,"NS","VAN","subject 7",-0.65482
"962",68,"NS","VAN","subject 7",0.501783
"963",69,"NS","VAN","subject 7",1.019653
"964",70,"NS","VAN","subject 7",0.01705
"965",71,"S","VAN","subject 7",-0.881613
"966",72,"S","VAN","subject 7",0.036783
"967",73,"S","VAN","subject 7",1.26194
"968",74,"S","VAN","subject 7",-0.22345
"969",75,"S","VAN","subject 7",-0.91245
"970",76,"NS","VAN","subject 7",-0.676648
"971",77,"NS","VAN","subject 7",-0.184019
"972",78,"NS","VAN","subject 7",0.298276
"973",79,"NS","VAN","subject 7",-0.083286
"974",80,"NS","VAN","subject 7",1.648297
"975",81,"S","VAN","subject 7",-0.65898
"976",82,"S","VAN","subject 7",-0.466901
"977",83,"S","VAN","subject 7",1.201291
"978",84,"S","VAN","subject 7",0.62117
"979",85,"S","VAN","subject 7",-0.32351
"980",86,"NS","VAN","subject 7",1.31214
"981",87,"NS","VAN","subject 7",-1.38851
"982",88,"NS","VAN","subject 7",-0.15801
"983",89,"NS","VAN","subject 7",2.21989
"984",90,"NS","VAN","subject 7",3.06583
"985",91,"S","VAN","subject 7",-1.02346
"986",92,"S","VAN","subject 7",0.0337199999999998
"987",93,"S","VAN","subject 7",-3.20863
"988",94,"S","VAN","subject 7",0.0813099999999998
"989",95,"S","VAN","subject 7",7.00409
"990",96,"NS","VAN","subject 7",0.342699999999999
"991",97,"NS","VAN","subject 7",-6.65567
"992",98,"NS","VAN","subject 7",-3.209945
"993",99,"NS","VAN","subject 7",3.289735
"994",100,"NS","VAN","subject 7",5.39141
"995",101,"S","VAN","subject 7",-7.62067
"996",102,"S","VAN","subject 7",2.70735
"997",103,"S","VAN","subject 7",8.09709
"998",104,"S","VAN","subject 7",3.5108
"999",105,"S","VAN","subject 7",2.0864
"1000",106,"NS","VAN","subject 7",1.6763
"1001",107,"NS","VAN","subject 7",-7.2453
"1002",108,"NS","VAN","subject 7",-5.75458
"1003",109,"NS","VAN","subject 7",-0.4195
"1004",110,"NS","VAN","subject 7",-1.57167
"1005",111,"S","VAN","subject 7",-1.13498
"1006",112,"S","VAN","subject 7",-1.67305
"1007",113,"S","VAN","subject 7",5.31174
"1008",114,"S","VAN","subject 7",-2.88472
"1009",115,"S","VAN","subject 7",3.41603
"1010",116,"NS","VAN","subject 7",4.24233
"1011",117,"NS","VAN","subject 7",-5.72404
"1012",118,"NS","VAN","subject 7",-4.61733
"1013",119,"NS","VAN","subject 7",1.90483
"1014",120,"NS","VAN","subject 7",-1.40066
"1015",121,"S","VAN","subject 7",4.83285
"1016",122,"S","VAN","subject 7",16.26365
"1017",123,"S","VAN","subject 7",4.8275
"1018",124,"S","VAN","subject 7",-1.9698
"1019",125,"S","VAN","subject 7",-4.7997
"1020",126,"NS","VAN","subject 7",-9.5011
"1021",127,"NS","VAN","subject 7",-8.79403
"1022",128,"NS","VAN","subject 7",-0.14701
"1023",129,"NS","VAN","subject 7",0.52015
"1024",130,"NS","VAN","subject 7",-1.23846
"1025",131,"S","VAN","subject 7",0.33076
"1026",132,"S","VAN","subject 7",4.34892
"1027",133,"S","VAN","subject 7",5.53757
"1028",134,"S","VAN","subject 7",0.0445999999999991
"1029",135,"S","VAN","subject 7",NA
"1030",136,"NS","VAN","subject 7",NA
"1031",137,"NS","VAN","subject 7",NA
"1032",138,"NS","VAN","subject 7",NA
"1033",139,"NS","VAN","subject 7",NA
"1034",140,"NS","VAN","subject 7",NA
"1035",141,"S","VAN","subject 7",NA
"1036",142,"S","VAN","subject 7",NA
"1037",143,"S","VAN","subject 7",NA
"1038",144,"S","VAN","subject 7",NA
"1039",145,"S","VAN","subject 7",NA
"1040",146,"NS","VAN","subject 7",NA
"1041",147,"NS","VAN","subject 7",NA
"1042",148,"NS","VAN","subject 7",NA
"1043",149,"NS","VAN","subject 7",NA
"1044",1,"S","VAN","subject 8",-6.94751
"1045",2,"S","VAN","subject 8",-0.32665
"1046",3,"S","VAN","subject 8",-0.696451
"1047",4,"S","VAN","subject 8",-0.253801
"1048",5,"S","VAN","subject 8",0.038879
"1049",6,"NS","VAN","subject 8",-0.0718779
"1050",7,"NS","VAN","subject 8",-0.022606
"1051",8,"NS","VAN","subject 8",0.0585829
"1052",9,"NS","VAN","subject 8",0.093309
"1053",10,"NS","VAN","subject 8",1.309085
"1054",11,"S","VAN","subject 8",5.36528
"1055",12,"S","VAN","subject 8",-0.60961
"1056",13,"S","VAN","subject 8",-2.0528
"1057",14,"S","VAN","subject 8",-1.58829
"1058",15,"S","VAN","subject 8",6.98835
"1059",16,"NS","VAN","subject 8",-2.98867
"1060",17,"NS","VAN","subject 8",-3.93485
"1061",18,"NS","VAN","subject 8",-2.349363
"1062",19,"NS","VAN","subject 8",0.283423
"1063",20,"NS","VAN","subject 8",-0.158868
"1064",21,"S","VAN","subject 8",2.558648
"1065",22,"S","VAN","subject 8",1.30018
"1066",23,"S","VAN","subject 8",2.21755
"1067",24,"S","VAN","subject 8",0.85467
"1068",25,"S","VAN","subject 8",-2.33785
"1069",26,"NS","VAN","subject 8",-2.8587
"1070",27,"NS","VAN","subject 8",5.0732
"1071",28,"NS","VAN","subject 8",0.63519
"1072",29,"NS","VAN","subject 8",-0.62411
"1073",30,"NS","VAN","subject 8",1.27436
"1074",31,"S","VAN","subject 8",1.6729
"1075",32,"S","VAN","subject 8",3.2167
"1076",33,"S","VAN","subject 8",-7.0844
"1077",34,"S","VAN","subject 8",-4.56555
"1078",35,"S","VAN","subject 8",-1.289199
"1079",36,"NS","VAN","subject 8",0.013216
"1080",37,"NS","VAN","subject 8",1.564993
"1081",38,"NS","VAN","subject 8",4.40204
"1082",39,"NS","VAN","subject 8",-2.71719
"1083",40,"NS","VAN","subject 8",6.67419
"1084",41,"S","VAN","subject 8",4.6023
"1085",42,"S","VAN","subject 8",7.2762
"1086",43,"S","VAN","subject 8",-6.7995
"1087",44,"S","VAN","subject 8",-9.53262
"1088",45,"S","VAN","subject 8",-5.051733
"1089",46,"NS","VAN","subject 8",0.204243
"1090",47,"NS","VAN","subject 8",0.90309
"1091",48,"NS","VAN","subject 8",4.26246
"1092",49,"NS","VAN","subject 8",2.15359
"1093",50,"NS","VAN","subject 8",1.40873
"1094",51,"S","VAN","subject 8",2.74704
"1095",52,"S","VAN","subject 8",5.0861
"1096",53,"S","VAN","subject 8",3.0901
"1097",54,"S","VAN","subject 8",-7.6313
"1098",55,"S","VAN","subject 8",-7.74856
"1099",56,"NS","VAN","subject 8",0.70333
"1100",57,"NS","VAN","subject 8",7.58823
"1101",58,"NS","VAN","subject 8",-5.08348
"1102",59,"NS","VAN","subject 8",-0.446370000000002
"1103",60,"NS","VAN","subject 8",2.79205
"1104",61,"S","VAN","subject 8",24.4544
"1105",62,"S","VAN","subject 8",NA
"1106",63,"S","VAN","subject 8",NA
"1107",64,"S","VAN","subject 8",NA
"1108",65,"S","VAN","subject 8",NA
"1109",66,"NS","VAN","subject 8",NA
"1110",67,"NS","VAN","subject 8",NA
"1111",68,"NS","VAN","subject 8",NA
"1112",69,"NS","VAN","subject 8",NA
"1113",70,"NS","VAN","subject 8",NA
"1114",71,"S","VAN","subject 8",NA
"1115",72,"S","VAN","subject 8",NA
"1116",73,"S","VAN","subject 8",NA
"1117",74,"S","VAN","subject 8",NA
"1118",75,"S","VAN","subject 8",NA
"1119",76,"NS","VAN","subject 8",NA
"1120",77,"NS","VAN","subject 8",NA
"1121",78,"NS","VAN","subject 8",NA
"1122",79,"NS","VAN","subject 8",NA
"1123",80,"NS","VAN","subject 8",NA
"1124",81,"S","VAN","subject 8",NA
"1125",82,"S","VAN","subject 8",NA
"1126",83,"S","VAN","subject 8",NA
"1127",84,"S","VAN","subject 8",NA
"1128",85,"S","VAN","subject 8",NA
"1129",86,"NS","VAN","subject 8",NA
"1130",87,"NS","VAN","subject 8",NA
"1131",88,"NS","VAN","subject 8",NA
"1132",89,"NS","VAN","subject 8",NA
"1133",90,"NS","VAN","subject 8",NA
"1134",91,"S","VAN","subject 8",NA
"1135",92,"S","VAN","subject 8",NA
"1136",93,"S","VAN","subject 8",NA
"1137",94,"S","VAN","subject 8",NA
"1138",95,"S","VAN","subject 8",NA
"1139",96,"NS","VAN","subject 8",NA
"1140",97,"NS","VAN","subject 8",NA
"1141",98,"NS","VAN","subject 8",NA
"1142",99,"NS","VAN","subject 8",NA
"1143",100,"NS","VAN","subject 8",NA
"1144",101,"S","VAN","subject 8",NA
"1145",102,"S","VAN","subject 8",NA
"1146",103,"S","VAN","subject 8",NA
"1147",104,"S","VAN","subject 8",NA
"1148",105,"S","VAN","subject 8",NA
"1149",106,"NS","VAN","subject 8",NA
"1150",107,"NS","VAN","subject 8",NA
"1151",108,"NS","VAN","subject 8",NA
"1152",109,"NS","VAN","subject 8",NA
"1153",110,"NS","VAN","subject 8",NA
"1154",111,"S","VAN","subject 8",NA
"1155",112,"S","VAN","subject 8",NA
"1156",113,"S","VAN","subject 8",NA
"1157",114,"S","VAN","subject 8",NA
"1158",115,"S","VAN","subject 8",NA
"1159",116,"NS","VAN","subject 8",NA
"1160",117,"NS","VAN","subject 8",NA
"1161",118,"NS","VAN","subject 8",NA
"1162",119,"NS","VAN","subject 8",NA
"1163",120,"NS","VAN","subject 8",NA
"1164",121,"S","VAN","subject 8",NA
"1165",122,"S","VAN","subject 8",NA
"1166",123,"S","VAN","subject 8",NA
"1167",124,"S","VAN","subject 8",NA
"1168",125,"S","VAN","subject 8",NA
"1169",126,"NS","VAN","subject 8",NA
